product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,user_id,user_name,review_id,review_title,review_content,img_link,product_link
B009P2LK80,"bajaj deluxe 2000 watts halogen room heater (steel, isi approved), multicolor","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|HalogenHeaters","₹1,409","₹1,639",14%,3.7,787.0,"Radiant Warmth: Ideal for use in in small rooms, this 2 Watts heater provides instant heating during winters. Coating Type : Powder|Personalized Comfort: Customized to your heating needs with an adjustable thermostat and two heat settings (1 W/ 2 W)|Peace of Mind: Featuring cotton braided cord for safety and Nickel Chromium Plated mesh grid for effective heating|Convenient & Elegant: This room heater comes with SS reflector and tilting legs for easy mobility|Reliable & Safe: Our room heaters are dependable and they also come with a 2 Year warranty|Two heat setting ; Neat & Clean Operation ; Rated Voltage: 23 V ; Cord Type: Cotton Braided ; Effective Cord Length (in meters): 1.5 ; Cord Plug Material: Molded PP filled","AHQLMUZTIPYZJ3Z5YZSFDWES7DGA,AEDNS57XE64VB4TCVC5ZOKBDE2QQ,AGTHWPE64RQMU36FU325T74CWXHA,AHRZN3F4YU2GAOAJ7JM4BR5KXXVA,AENMY5MOVKGPB2MV3YQPF24GWZZQ,AEHJQV4B4LXFWLMUQVHBC4DTAMXA,AFLAZCEMJXTBN2USCU6KZLCD5QAA,AHH2YDP3RVAZJCPRGWRZYUIUPJ6A","samrat singh,raushan kumar singh,hassan siddique,smita 123,rahul singh,kushal,himanshu,hetal d.","R46KBLJ4XGT53,R3MF95QMC31H35,ROL6AMVOS7M31,RQ5130GKWN0HP,R32BWJB87WA6L9,R2MGDWN8G3RSC2,R388CGQNXAHDE2,R265Q8SU92ZX8Q","Overall good product,Value for money 👍,Brand,Heater,Good product for home room heater,It's not repairable at all.,Electricity Current Passing Through its Entire Body,one rod is not working  solution i have","Product is very nice. But it has bigger socket plug which is not easly available in all the corners.It is not very suffocating.,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/81HkPZp6oUL._SY88.jpg,You can go for it , however you should be knowing that it consumes a lot of electricity,  you can buy it of you live in Punjab as upto 300 units are free ..hehe,I had it earlier and bought it again. It helps to keep the place really warm,Very good product in winter for kids and much more,All ecectric devices are prone to damages and faults, but it should be possible to be repaired. Unfortunately this product doesn't have that option and my purchase went for a complete waste.,First things firstIt's not bad heater and it provides plenty of warmth.However, the unit I received had one major, or rather fatal, issue. Current was passing through its entire body, be it the front grill or the area near the handle in the back. You can't hold it without getting an electric shock when it's running. If you have to turn the knob or simply move it from one position to another, you would need to unplug it from the power source first. Otherwise it can be fatal. If you use it in the night, you have to keep it out of your reach otherwise if you wake up at night to drinking water or anything else, you might accidentally touch it and die. Homes with children needs to be extra protective.Now I am not sure whether this fault is only in my unit or a general problem with these type of heaters. I have requested a replacement, let's see how the replacement unit works. I'll update the review accordingly.,in my heater one rod is not working then i call the bajaj customer care number it is given in pamphlet then a person came from bajaj and my issue solved",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41WyoT08raL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Bajaj-Delux-2000-Watt-Room-Heater/dp/B009P2LK80/ref=sr_1_103?qid=1672923596&s=kitchen&sr=1-103
B0B25DJ352,"gilton egg boiler electric automatic off 7 egg poacher for steaming, cooking also boiling and frying, multi color",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,₹353,"₹1,199",71%,4.3,629.0,"Cook up to 7 eggs in soft, medium, or hard boiled firmness, while saving time and water. Eggs come out consistently perfect, shell is easy to peel, and clean up is super easy!|This Egg Boiler takes only 10 minutes to cook the eggs Fill measuring cup with water to desired doneness, press the power button once and within minutes your eggs will be ""Egg-Celent!"" Fun and simple to use for family members of all ages!|Multi-functional egg shelf design, varied size of eggs can be steamed, automatic cut - off function|You can consistently prepare eggs the way you like without fat or oil.","AET3FR7J3R37VHFFZQHMBLV5ELOA,AEURVTR2NJUO6OMIUX7AL2Q6PYLQ,AGET73SJOAW2YXZSDMPGBCTZDPAQ,AEVJJUZQMXEWZJF2MJKNQDASDCSQ,AFDQAJVNVC5DM6SHSC2TDEAZEOTQ,AHG2TGE2J6EVY6LVRY5Z4T5QXDVA,AF3QTFMFYOCXB5AQRGCPFGYLOXEA,AF4OIHI7WHGZ2DHTOI7NJPSRD3XA","sneha w.,m dhanamjayan,jatin,vara prasad,zaki,latheef,laxmi,sandesh kumar","R3B2VNS1Q5M7NI,R2FKC4BNR12YR,R2QL8IDEY4CYMQ,R29W5GFT7N67BK,R52TPUGTJPEEN,R1VMPT5F3R92O1,R2XIY1Q0JEYNIH,RHJOMDBO7WS73","Good product,Worth of cast and useful of batchelors,This product quality is very good,i like this product,Value for Money,Verry use ful,Good product and easy to use,Looks nice,Excellent product","https://m.media-amazon.com/images/I/41FwgWAcaHL._SY88.jpg,It doesn't occupied more space easy to kept any where but wire length i feel bad bcz it is too short.,I like many things of this product like quality, colour,easy to use and most important thing is in my budget,Value for Money any one can buy and  satisfy the product,Very useful product thank Amazon,Good product easy to use,Shape and product looks nice.,Well , i am using your EGG POACHER . After using it extensively for many days i would like to say that it is a perfect device to boil eggs . At this cost i'd never expected this kind of excellent product quality .I am really satisfied with this product and looking forward to buy another for my brother .I suggest everyone to go for it without doubt .",https://m.media-amazon.com/images/I/41yKM0rHKQL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Egg-Boiler-Electric-Automatic-Steaming/dp/B0B25DJ352/ref=sr_1_105?qid=1672923596&s=kitchen&sr=1-105
B08MVSGXMY,crompton insta comfy 800 watt room heater with 2 heat settings(grey blue),"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters","₹1,498","₹2,300",35%,3.8,95.0,"The advanced quartz tubes get quickly heated and its dual heat setting features allow you to adjust the temperature as per your comfort|Fused with elegant and sleek design that goes well with your décor|High efficient quick heating quartz rod with two setting 400W+400W|Rust free stainless steel reflector, along with Tip-Over proctection for a safer experience|An ISI approved product powered with shock proof body and a carrying handle|Power Requirement - 200-220E 50HZ 800W, Two Settings 400W+400W|Warranty: 1 years warranty provided by crompton from date of purchase, covers on manufacturing defects kindly read the usermanual for more details","AEWNF4GPHERXGZRJC3TOQRSXCQ2A,AHDO5PN5JGBBDMPGSGB3DRKYCBWA,AGBEDXMF6BSFODJP4MWYYTSLN62Q,AHBANMLYMR32OLUTA4UWCEM4RS3A,AGO6PVXYI6OL74JB6XZNCTPLUDNQ,AF5A6W6BXOFOFEU6XLJDHGTJWWDQ,AGJGSPUQPTXAWMNQM7DVBDMOLF2Q,AHJ3MZMF6XCTMU4Q2ZRGHQIPYTVA","archana singh,devendra singh,sanjit guruaribam,ram gopal pareek,saroj kumar,balbirsinghpathania,shailaja,vikas singh","R3CDTV5JOEQJB6,R2OOA2Q6V7X8S6,R1VANIESY8QF0E,RYL1C4JQ1KCOH,R35KJ7NCHW1X1E,RIKQ3HQUQVC0Q,R2BSID2R1SF0GZ,R2SSCAXKIHE4Y6","Good product,Very nice products good quality 👌👌,use carefully,No fear of over loading,very nice,Safety switch not working witch required change,Not stainless Steel make reflector !,Bullshit product","Since I have just started using, I find it a good product.,Good quality,,Very handy, light portable and safe heater. Each rod consumes only 400 Watt of power, so you may take the risk of keeping it on with one rod on for hours together with out the risk of over heating of cable, MCB breakdown or fire. It can be plugged in a five ampere ordinary domestic socket without 15 ampere power supply.,very nice,Like,Reflector is not Stainless Steel make and hence description in the web does not match. However,  I did not return the item as it it is waste of time.,Never buy this product for use,after one week its plastic frame melts itself and make smooky smellOtherwise i am mech. Engg and CROMPTON has been alreay made great name in motors, pumps",https://m.media-amazon.com/images/I/41v9yj848iL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Crompton-Insta-Comfy-Heater-Settings/dp/B08MVSGXMY/ref=sr_1_110?qid=1672923596&s=kitchen&sr=1-110
B0B4KPCBSH,ikea frother for milk,"Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|CoffeeGrinders|ElectricGrinders",₹244,₹499,51%,3.3,478.0,BATTERIES ARE SOLD SEPARATELY|2AA Batteries are recommended|New Batteries are recommended to work properly|Frothes milk up in 15-20 seconds.|Can be used for both cold and hot milk.,"AFCEPFOBTC7XT2G2WLISEFCKSTMQ,AG7K6562RYGYYIWLBP6GELB6DZ5A,AEKVZD5V3FF7WUS2PTBK3K3SEFPQ,AH2BZV6MIJYW2HIP3CVTQ44NOXDQ,AHXWEITWPBXRDFSHW2XGLDXP4FFQ,AEZ6S3BMNXVG7NBZC6KJRY4K2IHQ,AGQG4SLFJRW4LAU2XMKXEXUWNT2Q,AFOQYWSGIAUJENDCDS563HOHPMRQ","rohit,panchami menon,swati singh,siddhi shukla,amit tibrewal,somya vishnoi,seema r.,ashvin","R31M7C08CPXCB3,R25R4S2V6XLP70,RCOR7R8N8DCVR,R30CBX7NG9VUZ6,RT55L3CO3TSZ6,RRO6AFAOOQJAK,R3D0ONOZPIAWS9,R1ZOXK6L3BJ049","Buy from ikea directly,Good quality,one battery set should be provided with the frother. The battery is not available locally,very bad product dont buy even no return option available,Not IKEA quality,Average quality,Really Good,Not powerful enough","Ikea sales this product for 99/- only. It's not worth more than that. Quality is not top notch. At first I thought orginal product was replaced with first copy. But after doing some research got to know, it was orginal product costing 99/- only directly from ikea. Seller I guess buys from ikea and sale here. Coz the MRP tag was removed.,I have tried many frothers, but this is the best one so far since I finally found one where the steel rod does not fall off.,They should have given one set of battery with the item. These batteries are not easily available and my frother is lying useless in my kitchen.,bad product broken,The product suddenly stopped working completely today after about 4 months. The speed had deteriorated after one month of use.I use this product sparingly - about once every few days for frothing three / four cups of coffee. Hence, there is no reason for this to malfunction. There is also no recourse available to me,Average quality,,This product is not powerful enough.",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31iBzpNszEL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Ikea-45454-IKEA-Frother-Milk/dp/B0B4KPCBSH/ref=sr_1_119_mod_primary_new?qid=1672923596&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-119
B09CGLY5CX,"crompton insta comfort heater 2000 watts heat convector with adjustable thermostats, hybrid cyan, standard (‎acgrh- instacomfort)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters","₹1,959","₹2,400",18%,4,237.0,Two heat setting|Adjustable Thermostat|Over heat protection|Thermal cut off|Vertical & horizontal mounting,"AGOQZTWW4TWCEF63HEFYT4AEIFPA,AHFE7BRH7S5NK64EFSE44PPPE5VQ,AE6CCAMGPBVPHGMC3F5OFEGLSNXA,AH7MEOSIJPT7Z2WMJI4ROMY3I2QA,AGFRVZRJQWOFEH6MWQJS65SIXIIQ,AGMG3K7YUIDFHK5L2KD6Q2XWTIQA,AFN5VZK3VEW3GLLAIDD7I3GKBMVQ,AGFJYU5UVYUCUTX3HOBADIW4CMRA","narendra a.,utsha datta,uma,smsn,abhishek,partha sarthi,utsav,kuldeep","R7X2SNIY1SC15,RG8BSIGRIQFID,R3BN90I5BQ14ZV,R131YF9XI5CCEX,R3O40F4X6UJHEZ,R8K4AKD25TGGM,R1G7J0WCVPAH6R,RASSFJPXJD0WU","Nice heater,Nice,Plug needs an adaptor,Elements is not of good quality burning smell,It's ok ☺️,Beautiful design light weight effective one,Plug issue,Damaged item received","Value for money,No likes no dislikesValue for money,Plug needed am adaptor,The element is heating too much , need to shut down each time . The product is beautiful designed but quality wise crompton greaves has comprised:The basic feature of any heat convector is element if it is getting heat up 🔝 then it’s broke down,It's to good ☺️,Value for money....,Plug is too large for this type of plug you have should have 16 amp socket board,",https://m.media-amazon.com/images/I/31uLbVqjaqL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Crompton-convector-adjustable-Thermostats-Standard/dp/B09CGLY5CX/ref=sr_1_120_mod_primary_new?qid=1672923596&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-120
B09JN37WBX,lint remover woolen clothes lint extractor battery lint removing machine bhur remover,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",₹319,₹749,57%,4.6,124.0,"Smoothly takes off the lint from fabric suitable for sweaters, woollens, blanket, sports wear|Dual protection The adjustable height spacer protects your garments from being cut or snagged or caught. It also protects and reinforces your hands from accidentally touching the shaver foil.|Battery Powered AC-220V at 50 Hz and 2 W Power|Fibre And Lint Storeman,Hair Sucker Remover for Any Fabric Clothing|Rotatory Sharp Blades & Remove the Lint Quickly|Flatly Lay Down The Textures & Remove Lint & Fibre|Battery Operated Lint Works Properly and to the best of the Capacity of the Batteries whatever you add","AF4OLYBDMHJV5DUGONVIH7GU2V7Q,AEZNF3N52DQTHYBJ6ZKUG7UWXDIA,AHJ57SAHKACWMDHRDRNH5UXKQXRA,AH4FR3DUUHVLCFVUWCBTGF7BXQKQ,AFDFQBUFDOO44TCLCYJUSZFXRGBA,AH2JJHAQBJCR3JS2MWWMMOJ4JNPQ,AGMA33G2B4VFZS7GEQGKDFA7YM7Q,AESE5F7Z2OTRLIJKOPESC73ZQ72Q","kewal k.,sanchit bhatia,akshit kumar,hugu gupta,amazon customer,ayush kumar,shubh kumar,saundarya","R1XULCDQK9G8I7,RHPQ553ZWQIME,RNQB4SFH4DX7B,RMGGBMIVVTPJU,RDJVGMEMJEEZM,R11I303S1BQCT9,R1H7KY4OIM4XC3,R13OEY5VD2OOR7","good,Overall good product but got stop inbetween there is some gap for long term use.,Perfect,Useful,Must buy,Overall nice product,Good product,Amazing product","https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/711EJ0kjZvL._SY88.jpg,I like this is handy and easy to use.For multiple clothes it's got stop in between.,Was looking for this only. Time saving appliance 👌 Product delivered on time,Easy to use,Very useful for dark clothes,Removes all wollen part , works well,Best and pocket friendly,Helped in removing all the lint from the clothes. Now they look as new as brand new. Just lobe this amazing product. A must buy for your winter clothes",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31g2BiAmVjL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Remover-Clothes-Extractor-Battery-Removing/dp/B09JN37WBX/ref=sr_1_121?qid=1672923596&s=kitchen&sr=1-121
B0BN2576GQ,"c (device) lint remover for woolen clothes, electric lint remover, best lint shaver for clothes pack of 1","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",₹469,"₹1,599",71%,3.7,6.0,"✅REJUVENATE FABRICS & KEEP TIDY - Restore your clothes and fabrics to a fresh new look! The powerful engine can quickly and gently remove fluffs, pilling, fuzzes, and bobbles from materials like bed sheets, cushions, sweaters, woolen coats, curtains, carpets, and more!|✅MAKE ALL FABRICS LOOK BRAND NEW: Even the highest quality of fabrics require a little rejuvenation every now and then, and this Fabric Shaver features a sharp stainless steel razor blade that will make quick work of damaged materials and make them look good as new.|✅ERGONOMIC DESIGN WITH A BATTERY POWERED MOTOR: Specially designed and lightweight with a 180° handle so it's easy to grip while you effortlessly your fabrics at any angle. The motor generates a strong suction when the blades are rotating for maximum effect.|✅EASY TO USE: Simply push the switch-on button and gently skim it across the fabric in a circular motion to remove all the unwanted excess. Once the fabric is back in pristine condition, the excess tray slides out to empty. The expanded blade surface covers a larger area, finishing the job quicker and easier.|✅DUAL PROTECTION The adjustable height spacer protects your garments from being cut or snagged or caught. It also protects and reinforces your hands from accidentally touching the shaver foil. A cleaning brush is included in the pack to help you easily clean your appliance after use.","AFR3CAZ3QN2PEXO45OEKQQ2YJPTA,AEAUTGCUVV2HSOOAJL6YMN7HG4OQ","anjali,zafirah k.","R5GIMGF2NA526,R2XWYU5AL9FITX","Amazing results,Bestest product ever","I usually don't write review but this product is amazing everyone should give it a try , u will not disappoint after buying....,No words to say. Amazing👍😍🤩 you can see the picture I hv shared.",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/416wtLbGHvL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/DEVICE-Remover-Woolen-Clothes-Electric/dp/B0BN2576GQ/ref=sr_1_126?qid=1672923596&s=kitchen&sr=1-126
B0B2CZTCL2,"wipro vesta 1.8 litre cool touch electric kettle with auto cut off | double layer outer body | triple protection - dry boil, steam & over heat |stainless steel inner body | (black, 1500 watt)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,"₹1,299","₹1,999",35%,3.8,311.0,"Black Kettle with cool touch function enabled by double layer protection|Three levels of protection with Auto shut off – Steam Sensor , Dry Boil Protection and Over heat safeguard|Boils water within minutes for 5-6 people at a time that could also be used to make tea , coffee or instant noodles/ Soup etc|Food grade stainless steel with no plastic|Easy Usage with Pirouette base with 360 degree agility","AGCKLWECKEAMHEPQZ4RSRYXBFI4Q,AHNMGYFOR4DBIKA2RPCDIGULYQTQ,AFOF4HGAVUO67MEWEKCNWXUYNXCQ,AHAB3QEH3EXTX52TZYS33MFECVOA,AGG5B6TRVEJCNBBDIXG2BKPS6X3Q,AFYJFR3HKB33JS7X55URE3J3GWGA,AGERLZPMLG6VNY6SAB4UTZ7WRBTA,AER3GEEUA5RF6QBIJCREKSWXID3A","soorya,naveen,lexia jacob,nisha devi,unknown,prasanna s.,saravanakumar j,pravanjan panda","R1C4CJG4YFPOQZ,RQHLZKD65C2,R1LPNPFT8RUFN7,R1QAZXMA5885V5,RZW6HFWRZFZSM,R3HJO9H24LZ86,RP49KRXSTSAZO,R2C43NGT4YSFCZ","I received a damaged product,Some defects but working as of now,Using for morenthan 6 months now.,Very good product,Cord length is too small,Easy to use,Noise,of good quality","The product really looks good and classy unless it was not damaged,The kettle looks sleek but there seem to be some design defects. The base and the bottle dont seem to fit exactly so that the entire contraction wobbles about when the water starts boiling. Then while pouring, hot steam which enters the handle thru the steam sensor hole makes the handle too hot. i had to tape the handle to insulate my hand from the hot handle. The switch doesn't fit the slot on the handle perfectly and i also noticed some water drops condensing on the inside of the switch on the handle.I used a Prestige kettle earlier which had much better workmanship. But these are all made in China anyway. i have nothing against China, here with the Wipro kettle there seems to have been a bad lot which possibly explains why the price is lower than that of other models offered by Wipro.This is a problem with shopping on Amazon that one gets sucked into price comparisons and going for the cheaper option which are mostly defective products without any disclaimer. In this case, i consciously went for this option on the hope that it would not be a serious defect. Lets see if my hope is allayed.,It's too good and using it for.more than 6 months now,Nice product,https://m.media-amazon.com/images/I/71P0bAv1bAL._SY88.jpg,Easy to use, as simple as 123,The product is good but it makes too much noise while heating,It's an Ok product but price is little high ,same things same features u will gey on some brands at cheaper price ,lets see how long itTill now working perfectly.",https://m.media-amazon.com/images/I/31iKMkOV-DL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/electric-Kettle-Double-Triple-Protection/dp/B0B2CZTCL2/ref=sr_1_127?qid=1672923597&s=kitchen&sr=1-127
B0B5KZ3C53,"kent smart multi cooker cum kettle 1.2 liter 800 watts, electric cooker with steamer & boiler for idlis, instant noodles, momos, eggs, & steam vegetables, inner stainless steel & cool touch outer body",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Rice&PastaCookers,"₹1,599","₹2,900",45%,3.7,441.0,"KENT Multi-Cooker is a smart and efficient kitchen appliance for cooking, steaming, and boiling|Multi-cooking feature to make idlis, boil eggs, steam veggies or momos, or make masala tea|800W high-performance ensures instant results|Stainless steel inner pot and transparent glass lid|Cool-touch handle and auto shut-off feature offer safety and convenience|Features Swivel Power Base for added convenience|Ideal for nuclear families, bachelors, and travelers","AGYNRGEH26Z7PFCEBRVWTJ6RZ4PA,AHLEYZIZY2JWUVX7ZJUP2ZDQHZRA,AHMJJFA7DVXYO76MLL6IAPZYNHBA,AETECGJKFYFTKFIB5ATS6YRUKWVA,AGPYC54L575ZDPY7FEGITMLYI2UA,AHPT7QLZD7MKHTRII3BGGNHDNHOQ,AEGALXWP75YMO7CPPRFZBHHM73DA,AEOLDYDAFLQTHPD7HIODC2Q7HKZQ","manisha,suryakant,uttam kumar mishra,raunak v.,dheeraj sharma,syed jaffer,ashutosh chawla,ekta arya","RVJJVCMWN8Y41,R14A126YKLIWX,RJC5HHN4FL2JC,R1APUQA31CW43L,R2K9GKKR6MR93W,R11HJ548X7I0KV,R3GDVPN872JGGU,RJ3JAJU16YNQM","In one use there is a burning spot in level of cooker.,Great product but having some minor concerns,साथ मे इसके सहायक पॉट्स नही निकले है कृपया भिजबने का कस्ट करे इसके बिना इसका यूज़ नही हो पा रहा है,It is small and atractive,Expensive,Good one,It's no easy to use,Amazing product for baby and adults both","It is big to travelling purpose other wise it is good,If you travelling out side with your baby then it will best option for you to take it and use it for hot water and khechadi.Also you can make itili on this.One minor concern is this product is sensitive to water, it means if want to cook food without water then it will torn off automatically.For example if I want cook some fried thing then i should use oil first then at that moment it will not work because you used oil.So you cannot fry anything on it.Only you can do using water. Everything that can be done by using that be done using it.So keep this thing on your mind while purchasing this item.Apart form this everything works great.,उपरोक्त,It is good for small family and easy to clean.pl.provide at least 2 Meier cord for immediate use and mak  eplace for 360 movement cord.,Size is very small...,I think it's a good product,I had to return it, because off size, it's very small and I doubt it's useful for rice cooking, it's good for steaming and boiling,Not wasy to use and quality of moulds etc is really bad...Complicated process of how much water to fillNo Clear instructions on cooking,",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31tiptnSbZL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/KENT-Electric-Steamer-Vegetables-Stainless/dp/B0B5KZ3C53/ref=sr_1_139?qid=1672923597&s=kitchen&sr=1-139
B0BMFD94VD,"white feather portable heat sealer mini sealing machine for food storage vacuum bag, chip, plastic, snack bags, package home closer storage tool (multicolor) random colour",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|VacuumSealers,₹199,₹499,60%,3.3,12.0,Designed with ease of use in mind - Place edge of poly or mylar bag in your sealer and slowly pull the bag through|Airtight seal - Create airtight seal and prevent your food from tasting bland and stale and lock in freshness and flavor. Also safely pack cosmetics when traveling|Professional Heat Sealer will easily reseal original plastic bags so food will stop being exposed to dust and bacteria. Store food in original packaging & help save the Earth|Professional Heat Sealer will easily reseal original plastic bags so food will stop being exposed to dust and bacteria. Store food in original packaging & help save the Earth|2 AA BATTERIES REQUIRED NOT INCLUDED,"AFL4CXIRQT4PT764WYAH2OT3TSBQ,AHCADERQGXE7VE4AC3LMB4JE75WA,AFDGKQUU6XZZCFHIU6DELP2PXF7Q,AGBK7JZOUSPLSNOB4YRTJWXVMKRA,AFZKOLERWHICQGFIVYFDVDPJS56Q,AHAZ2SAFDDJE74JFX4XEYZDFQTJA","raj patel,malvika upadhyay,amazon customer,jaldeep giniya,aarti,poorvee chandrakar","R34X4JUGZSMYZ3,R2TB24I6XAJI0Z,R3RXQPQONGB1ZD,R22SRYSCQLD82X,R21QE5K1YSVD6,R16HPFUZ08GGKB","Very useful product and value for money,Not working,Don't buy,Valuable product,Not working useless product,Return","Very useful product and value for money,Its not working,Don't buy,We vacuum-sealed ground beef, walnuts, raspberries, pork chops, crackers, and chips to test for suction capability, sealing strength, and ease of use.,Tried many times but still not working useless,",https://m.media-amazon.com/images/I/31O1Y16P8xL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/White-Feather-Portable-Sealing-Multicolor/dp/B0BMFD94VD/ref=sr_1_143?qid=1672923597&s=kitchen&sr=1-143
B09MTLG4TP,"saiellin electric lint remover for clothes fabric shaver lint shaver for woolen clothes blanket jackets stainless steel blades, clothes and furniture lint roller for fabrics portable lint shavers (white orange)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",₹453,₹999,55%,4.3,610.0,"Lint Remover for Clothes and bubble remover for clothes with a powerful motor (5W Rated Power) to work at high speed.|【Elegant & Ergonomic Design】Ergonomic design, the pilling remover for clothes has an easy-grip handle which offers users a comfortable experience.|【Easy to Use and Clean】This fabric remover shaver is corded and easy to use at anytime and anywhere. It also features a detachable collection container that can be conveniently clean at quick|Up to 7700 rounds/min blade rotation for effective removal and comes with a brush as cleaner|Easily remove fabric fluff, fuzz, bobbles, pills, burr or roye from all types of woolen and cotton garments and fabrics. It is a rua remover machine|Fabric shaver fuzz remover, small and portable, a perfect garment care tool.|Also an upgraded floating blade can effectively shave lints and burr remover protect your clothing when blade direction changes up and down, according to the size of lint","AFHCG4ZUNHS5X7PYX6IPZA3AO7PA,AHDH4K7B4XROK4NUUKOQMLVUGXKQ,AFAOEOKOE3IHNJKQDHAZ3JY63F6Q,AEIIOCCDVYEZSGZVFZSNYZKHM6HA,AGXJHFAXB4ZBSYHCSJUOU6TBXBCA,AGRDQEDZJUKOFPT4HQ6JNPP7PXYQ,AH4A6BDLABV357G2A6HQGCJ7KGYA,AHHJ2MPEQDEB2OL5VELPVKG7HA7A","shiv kumar saini,amazon customer,tarun,harish thakkar,mukesh j.,bhawna,yankee kazi,_gurnoor_00","R2CZP30I91CUT0,RXZL00UV67477,R6ZMVE3VFMOTC,R2I6TTT5KYXNTV,R2GN5SX03J3GX6,R2GOTOGR1W1XL9,R2U3WOI0TIDIEB,R35L3DFIR2VJXK","Good one,It’s effective,Amazing product for lint removal,Must for every household,Best use,Amazing product,Good product and easy to use,Easy to use","Lead should be strong,,I had a fantastic first day experience with this product, and because of the wire it works so quickly, I plan to use it more often.,It's an excellent product at this price. Does what it promises to do. The best thing about it is that it's made in india and runs on electricity and not batteries. I immediately tried it on two lowers that had lot of peeling on them. It cleaned them in no time and made them new again. I would recommend it for every household.,Use full to remove lint,A very useful and affordable purchase makes the cloth as new after using it , easy to use and does what it claims .Worth the purchase,The product works well and does the work it promises. Build quality looks good too and it is easy to use.👍,It is easy to use .",https://m.media-amazon.com/images/I/41J7JQ+P7WL._SX300_SY300_.jpg,https://www.amazon.in/SAIELLIN-Clothes-Sweater-Defuzzer-Trimmer/dp/B09MTLG4TP/ref=sr_1_147?qid=1672923597&s=kitchen&sr=1-147
